Relocated Date,Make,Color,Plate,State,Relocated From Address Number,Relocated From Street Direction,Relocated From Street Name,Relocated From Suffix,Relocated To Address Number,Relocated To Direction,Relocated To Street Name,Relocated To Suffix,Relocated Reason,Service Request Number,Relocated From X Coordinate,Relocated From Y Coordinate,Relocated From Latitude,Relocated From Longitude,Relocated From Location
07/23/2020 08:32:00 AM,Honda,Gray,6SM360,California,1517,W,HOOD,AVE,1253,W,HOOD,,Peoples Gas,20-00052163,1165085.63528376,1940935.20101056,41.993531491,-87.668107388,"(41.99353149058154, -87.66810738770864)"
07/23/2020 08:30:00 AM,Buick,White,GRB131,Illinois,2541,W,AINSLIE,ST,2457,W,AINSLIE,,Other,20-00052168,1158531.72309462,1932593.24459074,41.970777962,-87.692444865,"(41.97077796239737, -87.69244486457826)"
07/23/2020 08:41:00 AM,Ford,Black,BU94005,Illinois,4742,S,ELLIS,AVE,4900,E,49TH,,Other,20-00052172,1183716.07910174,1873772.38732579,41.808817065,-87.601685162,"(41.80881706513118, -87.60168516239314)"
07/20/2020 10:50:00 AM,Toyota,Gray,AZ48744,Illinois,2032,N,PARKSIDE,AVE,10300,S,DOTY RD E,,Pound Transfer,20-00051112,1138398.64992312,1912957.45280057,41.917284787,-87.766953841,"(41.91728478710138, -87.76695384063987)"
07/20/2020 11:49:00 AM,Dodge,White,2665857,Illinois,1628,N,CALIFORNIA,AVE,2914,W,NORTH AVENUE,,CDOT Street Resurfacing,20-00051138,1157445.53282534,1910704.70069125,41.910736558,-87.697036319,"(41.910736558461174, -87.69703631946835)"
07/20/2020 12:47:00 PM,Jeep,Black,CA45115,,4939,N,KILPATRICK,AVE,4956,N,KILPATRICK,,Other,20-00051200,1144905.62959999,1932572.13953243,41.970988825,-87.742550129,"(41.97098882469545, -87.74255012949541)"
07/24/2020 09:42:00 AM,Chevrolet,Purple,8468227,Illinois,5940,S,KILBOURN,AVE,5923,S,KILBOURNE,,Peoples Gas,20-00052628,1147384.66539015,1864838.77312314,41.785073301,-87.73517021,"(41.78507330141434, -87.73517021009903)"
07/24/2020 09:30:00 AM,Subaru,Black,FLF8553,Ohio,2512,W,AINSLIE,ST,2541,W,AINSLIE,,Other,20-00052611,1158725.82309462,1932597.74459074,41.970786324,-87.691731017,"(41.97078632402671, -87.69173101739399)"
07/24/2020 09:45:00 AM,Nissan,White,GSA4600,Ohio,2517,W,AINSLIE,ST,2537,W,AINSLIE,,Other,20-00052622,1158692.32309462,1932596.94459074,41.970784817,-87.691854222,"(41.97078481715606, -87.69185422196492)"
07/24/2020 09:51:00 AM,Ford,Gray,781993,Illinois,7070,N,SHERIDAN,RD,7020,N,ASHLAND,,Other,20-00052631,1166512.4016322,1947302.78612125,42.010973731,-87.662675732,"(42.010973731382556, -87.66267573220328)"
07/24/2020 09:50:00 AM,Kia Motors Corp,Black,BE20841,Illinois,1512,N,KEDZIE,AVE,300,E,LOWER WACKER,,Forestry,20-00052626,1154746.23137169,1909928.69999523,41.908661666,-87.70697343,"(41.908661665939974, -87.70697342954524)"
07/19/2020 04:47:00 PM,Chevrolet,Black,BY 45301,Illinois,754,N,LAKE SHORE SB,DR,380,E,CHICAGO,,Broken Down,20-00050701,,,,,
07/20/2020 11:40:00 AM,Chevrolet,White,ZV90357,Illinois,2600,S,NB OUTER LAKE SHORE,DR,1800,S,LAKESHORE DR,,Broken Down,20-00051140,,,,,
07/20/2020 12:02:00 PM,Suzuki,Red,N9839339,Illinois,2312,W,NORTH,AVE,2310,W,HIRSCH,,CDOT Street Resurfacing,20-00051139,1160654.08580292,1910587.84756796,41.910349984,-87.685252494,"(41.9103499837604, -87.68525249381742)"
07/24/2020 06:25:00 AM,Buick,Black,483253,Illinois,5450,N,MAGNOLIA,AVE,5318,N,MAGNOLIA,,Other,20-00052419,1166990.22401701,1936001.38520406,41.979952162,-87.661244007,"(41.97995216187495, -87.66124400650871)"
07/24/2020 06:05:00 AM,Hyundai,Blue,CMIL61,Illinois,5452,N,MAGNOLIA,AVE,1321,W,BERWYN,,Other,20-00052416,1166980.57641375,1936350.83059749,41.980911258,-87.661269403,"(41.9809112577232, -87.66126940331512)"
07/23/2020 08:58:00 AM,Honda,Silver,Q940717,Illinois,5354,W,GIDDINGS,ST,5411,W,GIDDING,,Water Management,20-00052180,1139770.36958769,1930903.12801532,41.966504533,-87.761474197,"(41.966504533313085, -87.76147419710166)"
07/23/2020 08:45:00 AM,Nissan,Black,BM74424,Illinois,2543,W,AINSLIE,ST,2457,W,AINSLIE,,Other,20-00052184,1158518.32309462,1932592.94459074,41.970777414,-87.692494146,"(41.97077741423944, -87.69249414584768)"
06/12/2020 09:23:00 AM,Toyota,White,AU93529,Illinois,615,W,WELLINGTON,,120,W,DIVERSEY,,Mayor's Office of Special Events,20-00042742,1171571.62591953,1920202.09268954,41.936498557,-87.644862317,"(41.9364985570533, -87.6448623174767)"
06/24/2020 10:15:00 AM,Acura,Silver,BK12650,Illinois,1929,W,CULLERTON,ST,1916,W,CULLERTON,,Forestry,20-00045120,1163820.73422728,1890422.92259955,41.854949521,-87.674188431,"(41.85494952058853, -87.6741884311226)"
06/22/2020 03:52:00 PM,Nissan,Black,956650,Illinois,1447,S,WABASH,AVE,1718,S,STATE,,Police,20-00044655,1177001.03243274,1893358.78008063,41.862717877,-87.625722534,"(41.86271787676848, -87.6257225343327)"
06/22/2020 04:50:00 PM,Ford,Green,DPY 1252,Michigan,7940,S,HARVARD,AVE,7929,S,HARVARD AVENUE,,Water Management,20-00044654,1175333.56989682,1852292.67478149,41.750066116,-87.633071779,"(41.750066115710204, -87.63307177852708)"
06/02/2020 09:50:00 AM,Chevrolet,White,BN 81835,Illinois,7153,S,EAST END,AVE,7112,S,BENNETT,,Other,20-00040597,1188772.15712122,1857872.96501403,41.765068246,-87.583649289,"(41.765068245541606, -87.5836492888716)"
06/04/2020 11:40:00 AM,Nissan,Bronze,BL13639,Illinois,3619,W,DIVERSEY,AVE,3749,N,DIVERSEY,,Other,20-00041164,1151685.15991293,1918375.08147239,41.931900068,-87.717995758,"(41.93190006783934, -87.71799575834494)"
06/29/2020 07:34:00 AM,Chevrolet,Black,AS27062,Illinois,4137,N,AVERS,AVE,3804,W,BELLE PLAINE,,Other,20-00045870,1149984.96426664,1927179.83988106,41.956094341,-87.724013764,"(41.956094341311164, -87.72401376448916)"
06/29/2020 07:35:00 AM,Ford,Red,2053961B,Illinois,1710,S,HAMILTON,AVE,1725,S,HAMILTON,,Forestry,20-00045844,1162313.01059419,1891619.98883357,41.858266015,-87.67968899,"(41.858266014870914, -87.67968898968063)"
06/23/2020 09:35:00 AM,Honda,Silver,BN48631,Illinois,5,S,STATE,ST,4246,N,KIMBALL,,Other,20-00044856,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/23/2020 09:30:00 AM,Mazda,Black,Z920827,Illinois,2722,S,GROVE,ST,2658,S,GROVE,,CDOT 50/50 Sidewalk,20-00044854,1168505.40559951,1886375.39111827,41.843742764,-87.657110675,"(41.84374276371235, -87.65711067531)"
07/20/2020 12:28:00 PM,Chevrolet,Red,1129487,Illinois,1140,N,LEAMINGTON,AVE,1137,N,LEAMINGTON,,Water Management,20-00051195,1141821.152304,1907108.19020084,41.901171046,-87.754524368,"(41.90117104588141, -87.75452436800963)"
06/02/2020 09:23:00 AM,Dodge,White,2818826,Illinois,3829,W,ARMITAGE,,3829,W,ARMITAGE,,CDOT Electricity,20-00040599,1150391.56996879,1913011.58158531,41.917207528,-87.722889858,"(41.91720752802052, -87.72288985846706)"
06/02/2020 09:20:00 AM,Honda,Black,AC43447,Illinois,5,S,STATE,ST,6459,N,OAKLEY,,CDOT Street Resurfacing,20-00040598,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/05/2020 08:59:00 AM,Toyota,White,Z353389,Illinois,4006,W,WABANSIA,AVE,1515,N,TRIPP,,CDOT Street Resurfacing,20-00041350,1149384.17517591,1910998.51273262,41.911703092,-87.726643383,"(41.91170309246115, -87.72664338269318)"
06/08/2020 02:38:00 PM,Honda,Bronze,477BBE,Indiana,858,N,LAKE SHORE,DR,378,E,CHICAGO,,Accident,20-00041876,1178976.25268741,1906346.63990956,41.89831233,-87.618074474,"(41.89831232992451, -87.61807447406956)"
07/24/2020 06:18:00 AM,Infiniti,Silver,BA30337,Illinois,1318,N,LAKE SHORE SB,DR,106,E,OAK,,Broken Down,20-00052418,,,,,
06/15/2020 07:40:00 AM,Chevrolet,White,Z231769,Illinois,2059,W,FARRAGUT,AVE,2002,W,FARRAGUT,,Other,20-00043039,1161657.78450161,1934855.14977672,41.976919981,-87.680886727,"(41.9769199811688, -87.68088672705356)"
06/16/2020 09:23:00 AM,Volkswagen,Black,BY70696,Illinois,56,W,71ST,ST,7130,S,VINCENNES,,CDOT Street Resurfacing,20-00043455,1177011.32981707,1857910.26608022,41.7654438,-87.626754687,"(41.76544379967516, -87.62675468685843)"
06/22/2020 06:11:00 AM,Toyota,White,BG92000,Illinois,2444,N,LARAMIE,AV,2455,N,LARAMIE AV,,Water Management,20-00044673,,,,,
07/02/2020 09:00:00 AM,Chrysler,Silver,8451102,Illinois,2455,N,ALBANY,AVE,2407,N,ALBANY,,Other,20-00046659,1154983.19432504,1916094.61657008,41.925576703,-87.705937235,"(41.9255767028302, -87.70593723507314)"
07/02/2020 09:09:00 AM,Nissan,White,BB97326,Illinois,4833,N,KARLOV,AVE,4846,N,KEYSTONE,,Other,20-00046665,1148187.88292467,1931804.81352369,41.968820484,-87.730500705,"(41.96882048443575, -87.7305007048776)"
07/07/2020 09:40:00 AM,Jeep,Black,AZ73247,Illinois,5052,N,BROADWAY,,3700,N,RECREATION DR,,Other,20-00047612,1167399.34462417,1933809.71012777,41.973929323,-87.659802801,"(41.97392932262956, -87.65980280073438)"
07/07/2020 09:50:00 AM,Dodge,Blue,AN20627,Illinois,1352,N,KEELER,AVE,1346,N,KEELER,,CDOT 50/50 Sidewalk,20-00047613,1148131.42482111,1908756.74982535,41.905575694,-87.731303445,"(41.90557569384058, -87.73130344529231)"
07/10/2020 09:07:00 AM,Toyota,White,E804107,Illinois,1243,W,48TH,ST,1243,W,48TH STREET,,Water Management,20-00048384,1168746.89451873,1872947.79122718,41.806890863,-87.656612598,"(41.80689086328008, -87.65661259758953)"
06/04/2020 12:00:00 PM,Chevrolet,White,E427089,Illinois,4435,N,KEYSTONE,AVE,4445,N,KEYSTONE,,Other,20-00041171,1148597.50148501,1929244.61998189,41.96178721,-87.729060927,"(41.96178721022779, -87.72906092713754)"
07/10/2020 09:12:00 AM,Nissan,White,8583BH,Illinois,1242,W,48TH,ST,1245,W,48TH STREET,,Water Management,20-00048386,1168751.89451873,1872947.89122718,41.80689103,-87.656594256,"(41.806891029656065, -87.65659425631112)"
06/12/2020 09:27:00 AM,Toyota,Gray,BD93912,Illinois,2832,N,CAMBRIDGE,AVE,2819,N,CAMBRIDGE,,Other,20-00042743,1172154.71022252,1919043.94519925,41.933307685,-87.642753719,"(41.93330768487889, -87.64275371854981)"
06/04/2020 12:00:00 PM,Dodge,Black,BU84069,Illinois,4211,S,EMERALD,AVE,504,W,ROOT,,Forestry,20-00041168,1172006.70920563,1876813.9083135,41.817428818,-87.644543017,"(41.817428818280284, -87.64454301685774)"
06/10/2020 01:15:00 PM,Chrysler,Maroon,ZV89850,Illinois,8010,S,KILBOURN,AVE,8030,S,KILBOURN,,Forestry,20-00042334,1147793.50928142,1851015.92671999,41.747133247,-87.734024311,"(41.747133246680704, -87.73402431095899)"
06/16/2020 09:00:00 AM,Toyota,Silver,BV61147,Illinois,2513,W,HIRSCH,ST,1357,N,CAMPBELL,,Other,20-00043452,1159353.55377194,1909225.595189,41.906638721,-87.690067682,"(41.90663872118268, -87.69006768180621)"
06/16/2020 09:20:00 AM,Mazda,White,BN43217,Illinois,1819,W,SUNNYSIDE,AVE,4618,N,DAMEN,,Other,20-00043459,1163335.26043017,1929917.41079226,41.963335398,-87.674857485,"(41.963335397665325, -87.67485748485873)"
06/01/2020 08:35:00 AM,Volkswagen,White,V383953,Illinois,1421,N,LAWNDALE,AVE,1407,N,MONTICELLO,,CDOT Street Resurfacing,20-00040265,1151430.9704012,1909200.74227172,41.906729867,-87.719171322,"(41.90672986698496, -87.71917132210552)"
06/18/2020 09:05:00 AM,Toyota,Gray,BK51465,Illinois,1364,N,SEDGWICK,ST,1440,N,LARRABEE,,Other,20-00043960,1173399.09041375,1909476.79999437,41.907027419,-87.638465631,"(41.907027418839355, -87.6384656306913)"
06/19/2020 09:50:00 AM,Subaru,Blue,BQ55570,Illinois,3249,S,MAY,,3219,S,ABERDEEN,,Other,20-00044183,1169513.07761981,1883170.28562688,41.834925829,-87.653505837,"(41.83492582859162, -87.65350583689865)"
06/19/2020 09:44:00 AM,Dodge,Blue,X864788,Illinois,6408,N,SEELEY,AVE,6530,N,DAMEN,,CDOT Street Resurfacing,20-00044180,1161470.23991815,1942543.70159534,41.998021565,-87.681361172,"(41.99802156460617, -87.68136117156045)"
06/11/2020 11:12:00 AM,Hyundai,Silver,JWH8371,Pennsylvania,640,W,OAKDALE,,141,W,DIVERSEY,,CDOT Street Resurfacing,20-00042550,1171427.40033385,1919861.52999588,41.935567216,-87.645402402,"(41.93556721618736, -87.64540240226836)"
06/11/2020 11:14:00 AM,Honda,Red,JBE5685,New York,2112,S,WOOD,ST,2154,S,WOOD,,Other,20-00042547,1164696.93512417,1889982.59972217,41.853722731,-87.67098486,"(41.85372273074465, -87.67098486040781)"
07/14/2020 05:18:00 PM,Chrysler,Blue,DWA 5516,Michigan,2958,N,LAKE SHORE SB,DR,2406,N,CANNON DR,,Broken Down,20-00049418,,,,,
06/12/2020 09:35:00 AM,Chevrolet,Gray,CB47185,Illinois,1945,W,FOSTER,AVE,1819,W,FOSTER,,Other,20-00042745,1162429.11381662,1934544.61659806,41.97605171,-87.67805895,"(41.97605170987707, -87.6780589496522)"
06/24/2020 10:16:00 AM,Ford,White,AV19597,Illinois,3537,N,PINE GROVE,AVE,3533,N,PINEGROVE,,Other,20-00045117,1171499.15791482,1924047.07903097,41.947050942,-87.645015176,"(41.94705094179538, -87.64501517645928)"
06/22/2020 08:40:00 PM,Mercury,Silver,Q45 9621,Illinois,7943,S,HARVARD,AVENUE,8006,S,HARVARD AVENUE,,Water Management,20-00044680,1175334.16989682,1852272.47478149,41.750010671,-87.633070182,"(41.750010671029436, -87.63307018231431)"
06/24/2020 10:10:00 AM,Hyundai,Black,AC35385,Illinois,1927,W,CULLERTON,ST,1912,W,CULLERTON,,Forestry,20-00045119,1163834.23422728,1890423.32259955,41.854950334,-87.674138869,"(41.85495033383733, -87.67413886897097)"
06/29/2020 07:30:00 AM,Buick,Black,EDWE,Illinois,529,S,FEDERAL,ST,350,E,LOWER WACKER,,Other,20-00045845,1175883.25251117,1897936.02971121,41.87530335,-87.629688001,"(41.875303349731404, -87.62968800084866)"
07/02/2020 09:30:00 AM,Honda,Black,S260408,Illinois,2136,N,CALIFORNIA,AVE,2150,N,STAVE,,CDOT Curb and Gutter,20-00046679,1157350.19420033,1914284.73023077,41.920562384,-87.697289024,"(41.92056238394008, -87.697289023537)"
07/20/2020 12:15:00 PM,Fiat,White,Q386251,Illinois,2310,W,NORTH,AVE,2255,W,HIRSCH,,CDOT Street Resurfacing,20-00051145,1160675.38580292,1910588.44756796,41.910351189,-87.685174229,"(41.91035118855174, -87.68517422914853)"
07/14/2020 05:10:00 PM,Chevrolet,Blue,N/A,Not Available,4455,S,WOODLAWN,AVE,4455,S,WOODLAWN AVENUE,,Stalled,20-00049420,1185012.82400088,1875630.76228174,41.813886187,-87.596870625,"(41.81388618717554, -87.59687062496882)"
06/12/2020 09:36:00 AM,Toyota,Silver,C743606,Illinois,606,W,WELLINGTON,AVE,155,W,DIVERSEY DR,,CDOT Street Resurfacing,20-00042744,1171666.82591953,1920205.99268954,41.93650716,-87.644512334,"(41.93650716036481, -87.64451233418173)"
06/02/2020 09:29:00 AM,Nissan,Blue,N917740,Illinois,3920,W,58TH,ST,3946,W,58TH ST.,,Peoples Gas,20-00040600,1151228.0932012,1865854.59231137,41.787786628,-87.721051822,"(41.78778662829705, -87.72105182237338)"
07/21/2020 12:54:00 PM,Chrysler,Blue,954WZW,Wisconsin,6251,N,WINTHROP,AVE,1354,N,GLENWOOD,,Other,20-00051587,1167720.928425,1941761.831,41.995743196,-87.65838982,"(41.99574319610045, -87.65838981964244)"
06/22/2020 09:57:00 PM,Pontiac,Gray,261 V 023,Illinois,1056,E,HYDE PARK,BLVD,1054,E,HYDE PARK BLVD,,Accident,20-00044682,1184290.62987035,1871414.38366893,41.802333082,-87.599651686,"(41.8023330821404, -87.59965168552962)"
07/02/2020 09:45:00 AM,Mazda,Black,V927143,Illinois,731,W,BUCKINGHAM,PL,3700,N,RECREATION DR,,Other,20-00046694,1170764.34169082,1922467.1232219,41.942731644,-87.647762585,"(41.94273164417486, -87.64776258502508)"
07/10/2020 09:17:00 AM,Honda,Gray,BY42833,Illinois,5747,W,AUGUSTA,BLVD,5709,W,AUGUSTA,,CDOT Street Resurfacing,20-00048387,1137766.96212621,1906086.21859868,41.898440725,-87.769440666,"(41.898440724919475, -87.76944066618212)"
06/25/2020 09:30:00 AM,Mazda,Black,ZY74011,Illinois,4608,N,CAMPBELL,AVE,4616,N,CAMBELL,,Other,20-00045329,1158873.94061578,1930519.30982626,41.965079948,-87.691243652,"(41.965079947831875, -87.69124365187702)"
07/07/2020 10:16:00 AM,Nissan,Blue,R889071,Illinois,3918,W,BELDEN,AVE,2249,W,SPRINGFIELD,,Peoples Gas,20-00047615,1149794.73992993,1914999.74450446,41.922674866,-87.72503082,"(41.922674865965426, -87.72503082009845)"
06/03/2020 10:50:00 AM,Jeep,Red,KRP9456,Pennsylvania,3705,N,WILTON,AVE,3753,N,FREEMONT,,CDOT Street Resurfacing,20-00040870,1169272.9122253,1924800.41208686,41.949166884,-87.653176205,"(41.94916688444819, -87.65317620549314)"
06/01/2020 09:43:00 AM,Honda,Black,CC33956,Illinois,1834,E,72ND,ST,7251,S,RIDGELAND,,CDOT Street Resurfacing,20-00040308,1189684.58251724,1857597.87788031,41.764291512,-87.580313862,"(41.764291512460616, -87.5803138621144)"
06/24/2020 10:30:00 AM,Toyota,Beige,X474YJ,Utah,3330,N,SHEFFIELD,AVE,613,W,ADDISON,,Other,20-00045136,1169019.66220905,1922294.36851971,41.942295709,-87.654180097,"(41.94229570878831, -87.65418009678062)"
06/10/2020 05:12:00 PM,Kia Motors Corp,Gray,290V626,Illinois,619,E,50TH,ST,619,E,51ST,,Accident,20-00042374,1181297.30792848,1872001.09112335,41.804012645,-87.610611241,"(41.804012645390905, -87.6106112410984)"
07/07/2020 10:10:00 AM,Chevrolet,Gray,E196152,,628,W,WRIGHTWOOD,AVE,2611,N,BURLING,,Other,20-00047619,1171847.45069891,1917655.89071937,41.929505591,-87.643923884,"(41.92950559068581, -87.64392388372003)"
06/24/2020 10:50:00 AM,Nissan,Silver,373V464,Illinois,1133,N,SACRAMENTO,,1127,N,SACRAMENTO,,Forestry,20-00045138,1156177.07152748,1907389.83000219,41.901665995,-87.701785858,"(41.90166599475518, -87.70178585797211)"
07/07/2020 10:15:00 AM,Honda,Gray,Z335596,Illinois,413,W,WEBSTER,AVE,410,W,WEBSTER,,Forestry,20-00047618,1173088.3828858,1914913.7403702,41.921953544,-87.639445396,"(41.92195354378512, -87.63944539625912)"
07/02/2020 10:10:00 AM,Ford,Green,2604453B,Illinois,1414,W,18TH,ST,1420,W,18TH ST.,,Forestry,20-00046703,1167168.39077687,1891511.9746145,41.8578668,-87.661869836,"(41.857866799647276, -87.66186983581498)"
07/10/2020 09:15:00 AM,Honda,Silver,CD60549,Illinois,4315,S,UNION,AVE,4321,S,UNION,,Forestry,20-00048388,1172352.11476883,1876215.83571046,41.815780044,-87.643293594,"(41.81578004443067, -87.64329359393336)"
06/24/2020 10:40:00 AM,Dodge,Beige,BG86860,Illinois,747,W,MELROSE,ST,657,W,BELMONT,,Other,20-00045125,1170678.42641148,1921865.19302479,41.941081809,-87.648096047,"(41.94108180904262, -87.64809604746463)"
06/25/2020 09:15:00 AM,Mercury,Tan,H740830,Illinois,231,W,EUGENIE,ST,323,E,LOWER WACKER,,Other,20-00045313,1174094.92008333,1911610.34632455,41.912866476,-87.635845846,"(41.91286647588345, -87.6358458462576)"
06/10/2020 05:25:00 PM,Kia Motors Corp,White,E712912,Illinois,1204,S,LAKESHORE,DR,1221,E,WABASH,,Stalled,20-00042381,,,,,
06/16/2020 09:10:00 AM,Toyota,White,8GTH934,California,1231,W,ROSCOE,ST,1235,W,ROSCOE,,Forestry,20-00043454,1167478.86929737,1922714.62836872,41.94348228,-87.659831035,"(41.943482279892635, -87.65983103486484)"
07/02/2020 10:20:00 AM,Buick,Black,AW39712,Illinois,1611,S,THROOP,ST,1621,S,THROOP,,Forestry,20-00046708,1167966.95001125,1892122.09098729,41.859523837,-87.65892106,"(41.859523836746455, -87.65892105999558)"
06/04/2020 12:16:00 PM,Toyota,Tan,L658162,Illinois,835,W,NEWPORT,AVE,830,W,NEWPORT,,Other,20-00041175,1170065.07700801,1923111.48991399,41.94451513,-87.650313824,"(41.94451512992654, -87.65031382375805)"
06/04/2020 12:21:00 PM,Toyota,Black,BK56542,Illinois,2347,W,POLK,ST,2318,W,POLK,,Police,20-00041178,1160770.82118589,1896373.7368052,41.87134284,-87.685218067,"(41.871342839537945, -87.68521806651037)"
06/22/2020 10:40:00 PM,Nissan,Silver,1DL8185,Maryland,3131,N,LAKE SHORE NB,DR,3500,N,RECREATION DRIVE,,Accident,20-00044683,,,,,
06/02/2020 09:47:00 AM,Nissan,Blue,AS26144,Illinois,2838,W,BARRY,AVE,3116,N,FRANCISCO,,Water Management,20-00040606,1156916.56267572,1920477.41971254,41.937564395,-87.698713868,"(41.937564394867636, -87.69871386825491)"
06/02/2020 09:40:00 AM,Lincoln,Gray,BX71415,Illinois,5,S,STATE,ST,6651,N,WESTERN,,CDOT Street Resurfacing,20-00040609,1176376.59122814,1900376.50989122,41.881989057,-87.627803016,"(41.88198905663059, -87.62780301626108)"
06/09/2020 04:50:00 PM,Jeep,Bronze,Z407614,Illinois,800,N,SB OUTER LAKE SHORE,DR,276,E,CHESTNUTS,,Accident,20-00042144,,,,,
06/02/2020 09:45:00 AM,Chevrolet,Black,S948043,Illinois,1511,N,SPRINGFIELD,AVE,1228,N,HAMLIN,,CDOT Curb and Gutter,20-00040607,1150101.25451981,1909763.15936889,41.908299215,-87.724041271,"(41.908299215479104, -87.72404127123889)"
06/04/2020 12:15:00 PM,Chevrolet,Gray,AU37932,Illinois,1756,N,KARLOV,,4104,W,WABANSIA,,CDOT Street Resurfacing,20-00041177,1148776.72691362,1911372.67501609,41.912741599,-87.728865292,"(41.91274159911896, -87.72886529228767)"
06/16/2020 09:27:00 AM,Honda,Silver,BW56689,Illinois,2744,N,LAWNDALE,AVE,3707,W,SCHUBERT,,Water Management,20-00043456,1151248.249705,1917997.44362317,41.930872391,-87.719611283,"(41.930872391493416, -87.71961128297906)"
06/08/2020 05:25:00 PM,Dodge,Blue,BZ36264,Illinois,5114,N,MARINE,DR,755,W,LAWRENCE,,Stalled,20-00041900,1169572.44167973,1934395.17049539,41.97548868,-87.651794665,"(41.975488680105485, -87.65179466543316)"
06/17/2020 09:30:00 AM,Kia Motors Corp,Gray,BW16142,Illinois,711,N,AUSTIN,BLVD,704,N,WALLER,,CDOT Street Resurfacing,20-00043693,1136245.38618897,1904131.61101904,41.89310434,-87.775076117,"(41.893104339501534, -87.77507611659213)"
06/02/2020 12:20:00 PM,Nissan,Gray,AL35153,Illinois,2600,N,MARSHFIELD,,2627,N,MARSHFIELD,,Other,20-00040639,1164892.86458203,1917329.01912411,41.928759238,-87.669489184,"(41.928759238112384, -87.66948918448607)"
06/02/2020 12:24:00 PM,Lincoln,Red,228V624,,1457,N,KEDVALE,AVE,4141,W,WABANSIA,,CDOT Street Resurfacing,20-00040640,1148446.01382065,1909534.87457367,41.907704882,-87.730127742,"(41.907704882141275, -87.73012774231164)"
06/25/2020 09:21:00 AM,Honda,Silver,R193812,Illinois,4717,W,LAWRENCE,AVE,4310,W,SUNNYSIDE,,CDOT Street Resurfacing,20-00045323,1143923.02009189,1931492.70801298,41.968045317,-87.746190523,"(41.968045316607544, -87.74619052328335)"
07/14/2020 05:49:00 PM,Honda,Green,BT82098,Illinois,16,S,MASON,AVE,51,N,MAYFIELD'S,,Water Management,20-00049422,1136837.37009832,1899337.97657747,41.879939388,-87.7730169,"(41.87993938753603, -87.77301689973073)"
06/02/2020 09:40:00 AM,Ford,White,BV29083,Illinois,659,W,CORNELIA,AVE,866,W,BUCKINGHAM PLACE,,Other,20-00040608,1171122.05080131,1923475.1880127,41.945489954,-87.646418153,"(41.945489953727986, -87.64641815284261)"
06/05/2020 09:11:00 AM,Jeep,Green,8678350,Illinois,3336,N,SEELEY,AVE,3333,N,SEELEY,,Other,20-00041355,1162096.72019109,1922148.42841007,41.942042934,-87.679629042,"(41.94204293386828, -87.67962904177705)"
07/02/2020 10:23:00 AM,Ford,Gray,BE19420,Illinois,251,S,LOTUS,AVE,18,S,LOTUS,,Water Management,20-00046702,1139921.92271478,1898360.69548097,41.877201782,-87.761714546,"(41.877201781757, -87.76171454564316)"
06/05/2020 09:02:00 AM,Toyota,Black,BB86748,Illinois,1642,W,BERWYN,AVE,1637,W,BERWYN,,Forestry,20-00041352,1164422.83312212,1935264.09500804,41.977983901,-87.67070682,"(41.97798390124238, -87.6707068202374)"
